"","SID","Alpha","X","age","Age_Category","Condition","Chance","Amount","response_self"
"1193","YF038",0.409261477110346,1193,17.20277778,"14-17","DA",25,10,"chance"
"1194","YF038",0.409261477110346,1194,17.20277778,"14-17","DA",10,100,"chance"
"1195","YF038",0.409261477110346,1195,17.20277778,"14-17","DA",90,30,"certain"
"1196","YF038",0.409261477110346,1196,17.20277778,"14-17","DA",75,100,"certain"
"1197","YF038",0.409261477110346,1197,17.20277778,"14-17","DA",75,20,"certain"
"1198","YF038",0.409261477110346,1198,17.20277778,"14-17","DA",25,5,"chance"
"1199","YF038",0.409261477110346,1199,17.20277778,"14-17","DA",50,50,"certain"
"1200","YF038",0.409261477110346,1200,17.20277778,"14-17","DA",90,50,"chance"
"1201","YF038",0.409261477110346,1201,17.20277778,"14-17","DA",75,40,"chance"
"1202","YF038",0.409261477110346,1202,17.20277778,"14-17","DA",90,100,"certain"
"1203","YF038",0.409261477110346,1203,17.20277778,"14-17","DA",75,30,"certain"
"1204","YF038",0.409261477110346,1204,17.20277778,"14-17","DA",75,50,"certain"
"1205","YF038",0.409261477110346,1205,17.20277778,"14-17","DA",25,30,"chance"
"1206","YF038",0.409261477110346,1206,17.20277778,"14-17","DA",10,50,"chance"
"1207","YF038",0.409261477110346,1207,17.20277778,"14-17","DA",10,5,"chance"
"1208","YF038",0.409261477110346,1208,17.20277778,"14-17","DA",50,20,"chance"
"1209","YF038",0.409261477110346,1209,17.20277778,"14-17","DA",25,50,"chance"
"1210","YF038",0.409261477110346,1210,17.20277778,"14-17","DA",10,20,"certain"
"1211","YF038",0.409261477110346,1211,17.20277778,"14-17","DA",10,40,"chance"
"1212","YF038",0.409261477110346,1212,17.20277778,"14-17","DA",75,10,"chance"
"1213","YF038",0.409261477110346,1213,17.20277778,"14-17","DA",10,10,"certain"
"1214","YF038",0.409261477110346,1214,17.20277778,"14-17","DA",90,40,"certain"
"1215","YF038",0.409261477110346,1215,17.20277778,"14-17","DA",25,20,"certain"
"1216","YF038",0.409261477110346,1216,17.20277778,"14-17","DA",25,100,"chance"
"1217","YF038",0.409261477110346,1217,17.20277778,"14-17","DA",50,30,"certain"
"1218","YF038",0.409261477110346,1218,17.20277778,"14-17","DA",50,40,"chance"
"1219","YF038",0.409261477110346,1219,17.20277778,"14-17","DA",90,5,"chance"
"1220","YF038",0.409261477110346,1220,17.20277778,"14-17","DA",90,20,"certain"
"1221","YF038",0.409261477110346,1221,17.20277778,"14-17","DA",10,30,"certain"
"1222","YF038",0.409261477110346,1222,17.20277778,"14-17","DA",50,10,"certain"
"1223","YF038",0.409261477110346,1223,17.20277778,"14-17","DA",90,10,"certain"
"1224","YF038",0.409261477110346,1224,17.20277778,"14-17","DA",75,5,"certain"
"1225","YF038",0.409261477110346,1225,17.20277778,"14-17","DA",50,100,"certain"
"1226","YF039",0.272404423592405,1226,12.27777778,"13-Dec","DA",10,100,"chance"
"1227","YF039",0.272404423592405,1227,12.27777778,"13-Dec","DA",10,5,"certain"
"1228","YF039",0.272404423592405,1228,12.27777778,"13-Dec","DA",50,5,"chance"
"1229","YF039",0.272404423592405,1229,12.27777778,"13-Dec","DA",10,40,"certain"
"1230","YF039",0.272404423592405,1230,12.27777778,"13-Dec","DA",75,100,"chance"
"1231","YF039",0.272404423592405,1231,12.27777778,"13-Dec","DA",90,20,"certain"
"1232","YF039",0.272404423592405,1232,12.27777778,"13-Dec","DA",25,20,"certain"
"1233","YF039",0.272404423592405,1233,12.27777778,"13-Dec","DA",50,20,"chance"
"1234","YF039",0.272404423592405,1234,12.27777778,"13-Dec","DA",10,50,"certain"
"1235","YF039",0.272404423592405,1235,12.27777778,"13-Dec","DA",50,40,"certain"
"1236","YF039",0.272404423592405,1236,12.27777778,"13-Dec","DA",25,40,"certain"
"1237","YF039",0.272404423592405,1237,12.27777778,"13-Dec","DA",10,30,"certain"
"1238","YF039",0.272404423592405,1238,12.27777778,"13-Dec","DA",90,30,"chance"
"1239","YF039",0.272404423592405,1239,12.27777778,"13-Dec","DA",50,100,"chance"
"1240","YF039",0.272404423592405,1240,12.27777778,"13-Dec","DA",90,100,"chance"
"1241","YF039",0.272404423592405,1241,12.27777778,"13-Dec","DA",25,10,"chance"
"1242","YF039",0.272404423592405,1242,12.27777778,"13-Dec","DA",75,5,"certain"
"1243","YF039",0.272404423592405,1243,12.27777778,"13-Dec","DA",75,20,"chance"
"1244","YF039",0.272404423592405,1244,12.27777778,"13-Dec","DA",75,10,"certain"
"1245","YF039",0.272404423592405,1245,12.27777778,"13-Dec","DA",75,50,"certain"
"1246","YF039",0.272404423592405,1246,12.27777778,"13-Dec","DA",90,40,"chance"
"1247","YF039",0.272404423592405,1247,12.27777778,"13-Dec","DA",50,50,"certain"
"1248","YF039",0.272404423592405,1248,12.27777778,"13-Dec","DA",90,5,"chance"
"1249","YF039",0.272404423592405,1249,12.27777778,"13-Dec","DA",25,100,"certain"
"1250","YF039",0.272404423592405,1250,12.27777778,"13-Dec","DA",10,20,"certain"
"1251","YF039",0.272404423592405,1251,12.27777778,"13-Dec","DA",25,50,"certain"
"1252","YF039",0.272404423592405,1252,12.27777778,"13-Dec","DA",50,30,"certain"
"1253","YF039",0.272404423592405,1253,12.27777778,"13-Dec","DA",75,40,"chance"
"1254","YF039",0.272404423592405,1254,12.27777778,"13-Dec","DA",25,30,"chance"
"1255","YF039",0.272404423592405,1255,12.27777778,"13-Dec","DA",90,50,"chance"
"1256","YF039",0.272404423592405,1256,12.27777778,"13-Dec","DA",25,5,"certain"
"1257","YF039",0.272404423592405,1257,12.27777778,"13-Dec","DA",90,10,"chance"
"1258","YF039",0.272404423592405,1258,12.27777778,"13-Dec","DA",50,10,"certain"
"1259","YF039",0.272404423592405,1259,12.27777778,"13-Dec","DA",10,10,"certain"
"1260","YF039",0.272404423592405,1260,12.27777778,"13-Dec","DA",75,30,"certain"
"1261","YF222",1.12267047984377,1261,19.73888889,"18+","DA",50,10,"certain"
"1262","YF222",1.12267047984377,1262,19.73888889,"18+","DA",90,50,"certain"
"1263","YF222",1.12267047984377,1263,19.73888889,"18+","DA",90,10,"certain"
"1264","YF222",1.12267047984377,1264,19.73888889,"18+","DA",25,40,"certain"
"1265","YF222",1.12267047984377,1265,19.73888889,"18+","DA",25,50,"certain"
"1266","YF222",1.12267047984377,1266,19.73888889,"18+","DA",10,30,"chance"
"1267","YF222",1.12267047984377,1267,19.73888889,"18+","DA",50,50,"certain"
"1268","YF222",1.12267047984377,1268,19.73888889,"18+","DA",10,40,"chance"
"1269","YF222",1.12267047984377,1269,19.73888889,"18+","DA",75,20,"certain"
"1270","YF222",1.12267047984377,1270,19.73888889,"18+","DA",10,5,"chance"
"1271","YF222",1.12267047984377,1271,19.73888889,"18+","DA",90,30,"certain"
"1272","YF222",1.12267047984377,1272,19.73888889,"18+","DA",50,20,"certain"
"1273","YF222",1.12267047984377,1273,19.73888889,"18+","DA",90,5,"certain"
"1274","YF222",1.12267047984377,1274,19.73888889,"18+","DA",10,20,"chance"
"1275","YF222",1.12267047984377,1275,19.73888889,"18+","DA",50,100,"certain"
"1276","YF222",1.12267047984377,1276,19.73888889,"18+","DA",10,50,"chance"
"1277","YF222",1.12267047984377,1277,19.73888889,"18+","DA",75,30,"certain"
"1278","YF222",1.12267047984377,1278,19.73888889,"18+","DA",10,10,"chance"
"1279","YF222",1.12267047984377,1279,19.73888889,"18+","DA",25,100,"certain"
"1280","YF222",1.12267047984377,1280,19.73888889,"18+","DA",75,5,"certain"
"1281","YF222",1.12267047984377,1281,19.73888889,"18+","DA",75,40,"certain"
"1282","YF222",1.12267047984377,1282,19.73888889,"18+","DA",75,100,"certain"
"1283","YF222",1.12267047984377,1283,19.73888889,"18+","DA",25,30,"chance"
"1284","YF222",1.12267047984377,1284,19.73888889,"18+","DA",25,10,"chance"
"1285","YF222",1.12267047984377,1285,19.73888889,"18+","DA",90,20,"certain"
"1286","YF222",1.12267047984377,1286,19.73888889,"18+","DA",90,40,"certain"
"1287","YF222",1.12267047984377,1287,19.73888889,"18+","DA",25,20,"chance"
"1288","YF222",1.12267047984377,1288,19.73888889,"18+","DA",10,100,"certain"
"1289","YF222",1.12267047984377,1289,19.73888889,"18+","DA",50,5,"chance"
"1290","YF222",1.12267047984377,1290,19.73888889,"18+","DA",75,10,"certain"
"1291","YF222",1.12267047984377,1291,19.73888889,"18+","DA",75,50,"certain"
"1292","YF222",1.12267047984377,1292,19.73888889,"18+","DA",90,100,"certain"
"1293","YF222",1.12267047984377,1293,19.73888889,"18+","DA",50,30,"certain"
"1294","YF222",1.12267047984377,1294,19.73888889,"18+","DA",25,5,"chance"
"1295","YF222",1.12267047984377,1295,19.73888889,"18+","DA",50,40,"certain"
"1296","YF223",0.388599388308508,1296,20.53333333,"18+","DA",25,100,"chance"
"1297","YF223",0.388599388308508,1297,20.53333333,"18+","DA",50,10,"chance"
"1298","YF223",0.388599388308508,1298,20.53333333,"18+","DA",90,5,"chance"
"1299","YF223",0.388599388308508,1299,20.53333333,"18+","DA",10,30,"chance"
"1300","YF223",0.388599388308508,1300,20.53333333,"18+","DA",10,20,"chance"
"1301","YF223",0.388599388308508,1301,20.53333333,"18+","DA",90,50,"certain"
"1302","YF223",0.388599388308508,1302,20.53333333,"18+","DA",75,20,"chance"
"1303","YF223",0.388599388308508,1303,20.53333333,"18+","DA",25,10,"chance"
"1304","YF223",0.388599388308508,1304,20.53333333,"18+","DA",25,50,"chance"
"1305","YF223",0.388599388308508,1305,20.53333333,"18+","DA",75,30,"chance"
"1306","YF223",0.388599388308508,1306,20.53333333,"18+","DA",50,5,"chance"
"1307","YF223",0.388599388308508,1307,20.53333333,"18+","DA",90,30,"certain"
"1308","YF223",0.388599388308508,1308,20.53333333,"18+","DA",25,30,"chance"
"1309","YF223",0.388599388308508,1309,20.53333333,"18+","DA",75,40,"chance"
"1310","YF223",0.388599388308508,1310,20.53333333,"18+","DA",90,10,"chance"
"1311","YF223",0.388599388308508,1311,20.53333333,"18+","DA",10,50,"chance"
"1312","YF223",0.388599388308508,1312,20.53333333,"18+","DA",10,5,"chance"
"1313","YF223",0.388599388308508,1313,20.53333333,"18+","DA",50,20,"chance"
"1314","YF223",0.388599388308508,1314,20.53333333,"18+","DA",50,100,"certain"
"1315","YF223",0.388599388308508,1315,20.53333333,"18+","DA",90,100,"chance"
"1316","YF223",0.388599388308508,1316,20.53333333,"18+","DA",90,40,"chance"
"1317","YF223",0.388599388308508,1317,20.53333333,"18+","DA",75,10,"chance"
"1318","YF223",0.388599388308508,1318,20.53333333,"18+","DA",10,100,"chance"
"1319","YF223",0.388599388308508,1319,20.53333333,"18+","DA",50,50,"chance"
"1320","YF223",0.388599388308508,1320,20.53333333,"18+","DA",25,20,"chance"
"1321","YF223",0.388599388308508,1321,20.53333333,"18+","DA",25,40,"chance"
"1322","YF223",0.388599388308508,1322,20.53333333,"18+","DA",75,5,"chance"
"1323","YF223",0.388599388308508,1323,20.53333333,"18+","DA",75,100,"chance"
"1324","YF223",0.388599388308508,1324,20.53333333,"18+","DA",10,40,"chance"
"1325","YF223",0.388599388308508,1325,20.53333333,"18+","DA",90,20,"chance"
"1326","YF223",0.388599388308508,1326,20.53333333,"18+","DA",50,40,"chance"
"1327","YF223",0.388599388308508,1327,20.53333333,"18+","DA",75,50,"chance"
"1328","YF223",0.388599388308508,1328,20.53333333,"18+","DA",25,5,"chance"
"1329","YF223",0.388599388308508,1329,20.53333333,"18+","DA",50,30,"chance"
"1330","YF223",0.388599388308508,1330,20.53333333,"18+","DA",10,10,"chance"
"1331","YF224",0.446111419201835,1331,18.15555556,"18+","DA",25,30,"chance"
"1332","YF224",0.446111419201835,1332,18.15555556,"18+","DA",90,5,"chance"
"1333","YF224",0.446111419201835,1333,18.15555556,"18+","DA",25,40,"chance"
"1334","YF224",0.446111419201835,1334,18.15555556,"18+","DA",90,50,"chance"
"1335","YF224",0.446111419201835,1335,18.15555556,"18+","DA",10,5,"chance"
"1336","YF224",0.446111419201835,1336,18.15555556,"18+","DA",50,100,"certain"
"1337","YF224",0.446111419201835,1337,18.15555556,"18+","DA",25,50,"chance"
"1338","YF224",0.446111419201835,1338,18.15555556,"18+","DA",75,100,"chance"
"1339","YF224",0.446111419201835,1339,18.15555556,"18+","DA",10,50,"chance"
"1340","YF224",0.446111419201835,1340,18.15555556,"18+","DA",50,50,"certain"
"1341","YF224",0.446111419201835,1341,18.15555556,"18+","DA",90,10,"chance"
"1342","YF224",0.446111419201835,1342,18.15555556,"18+","DA",75,5,"chance"
"1343","YF224",0.446111419201835,1343,18.15555556,"18+","DA",75,10,"certain"
"1344","YF224",0.446111419201835,1344,18.15555556,"18+","DA",75,20,"chance"
"1345","YF224",0.446111419201835,1345,18.15555556,"18+","DA",10,40,"chance"
"1346","YF224",0.446111419201835,1346,18.15555556,"18+","DA",10,30,"chance"
"1347","YF224",0.446111419201835,1347,18.15555556,"18+","DA",75,30,"chance"
"1348","YF224",0.446111419201835,1348,18.15555556,"18+","DA",25,10,"certain"
"1349","YF224",0.446111419201835,1349,18.15555556,"18+","DA",25,100,"chance"
"1350","YF224",0.446111419201835,1350,18.15555556,"18+","DA",50,10,"chance"
"1351","YF224",0.446111419201835,1351,18.15555556,"18+","DA",75,40,"chance"
"1352","YF224",0.446111419201835,1352,18.15555556,"18+","DA",10,100,"chance"
"1353","YF224",0.446111419201835,1353,18.15555556,"18+","DA",25,5,"chance"
"1354","YF224",0.446111419201835,1354,18.15555556,"18+","DA",90,100,"chance"
"1355","YF224",0.446111419201835,1355,18.15555556,"18+","DA",10,20,"certain"
"1356","YF224",0.446111419201835,1356,18.15555556,"18+","DA",50,20,"certain"
"1357","YF224",0.446111419201835,1357,18.15555556,"18+","DA",50,5,"chance"
"1358","YF224",0.446111419201835,1358,18.15555556,"18+","DA",25,20,"chance"
"1359","YF224",0.446111419201835,1359,18.15555556,"18+","DA",75,50,"chance"
"1360","YF224",0.446111419201835,1360,18.15555556,"18+","DA",50,30,"certain"
"1361","YF224",0.446111419201835,1361,18.15555556,"18+","DA",10,10,"chance"
"1362","YF224",0.446111419201835,1362,18.15555556,"18+","DA",90,30,"chance"
"1363","YF224",0.446111419201835,1363,18.15555556,"18+","DA",50,40,"chance"
"1364","YF224",0.446111419201835,1364,18.15555556,"18+","DA",90,40,"chance"
"1365","YF224",0.446111419201835,1365,18.15555556,"18+","DA",90,20,"chance"
"1366","YF225",0.888537700869568,1366,18.22777778,"18+","DA",50,100,"certain"
"1367","YF225",0.888537700869568,1367,18.22777778,"18+","DA",90,50,"certain"
"1368","YF225",0.888537700869568,1368,18.22777778,"18+","DA",75,100,"certain"
"1369","YF225",0.888537700869568,1369,18.22777778,"18+","DA",10,30,"chance"
"1370","YF225",0.888537700869568,1370,18.22777778,"18+","DA",75,40,"certain"
"1371","YF225",0.888537700869568,1371,18.22777778,"18+","DA",10,50,"certain"
"1372","YF225",0.888537700869568,1372,18.22777778,"18+","DA",50,50,"certain"
"1373","YF225",0.888537700869568,1373,18.22777778,"18+","DA",75,20,"certain"
"1374","YF225",0.888537700869568,1374,18.22777778,"18+","DA",25,50,"chance"
"1375","YF225",0.888537700869568,1375,18.22777778,"18+","DA",25,100,"certain"
"1376","YF225",0.888537700869568,1376,18.22777778,"18+","DA",25,30,"certain"
"1377","YF225",0.888537700869568,1377,18.22777778,"18+","DA",10,100,"certain"
"1378","YF225",0.888537700869568,1378,18.22777778,"18+","DA",10,5,"chance"
"1379","YF225",0.888537700869568,1379,18.22777778,"18+","DA",25,40,"chance"
"1380","YF225",0.888537700869568,1380,18.22777778,"18+","DA",90,5,"chance"
"1381","YF225",0.888537700869568,1381,18.22777778,"18+","DA",90,100,"certain"
"1382","YF225",0.888537700869568,1382,18.22777778,"18+","DA",75,30,"certain"
"1383","YF225",0.888537700869568,1383,18.22777778,"18+","DA",75,5,"chance"
"1384","YF225",0.888537700869568,1384,18.22777778,"18+","DA",90,30,"certain"
"1385","YF225",0.888537700869568,1385,18.22777778,"18+","DA",50,20,"certain"
"1386","YF225",0.888537700869568,1386,18.22777778,"18+","DA",50,5,"chance"
"1387","YF225",0.888537700869568,1387,18.22777778,"18+","DA",75,10,"certain"
"1388","YF225",0.888537700869568,1388,18.22777778,"18+","DA",90,10,"certain"
"1389","YF225",0.888537700869568,1389,18.22777778,"18+","DA",10,20,"chance"
"1390","YF225",0.888537700869568,1390,18.22777778,"18+","DA",25,5,"chance"
"1391","YF225",0.888537700869568,1391,18.22777778,"18+","DA",10,10,"chance"
"1392","YF225",0.888537700869568,1392,18.22777778,"18+","DA",25,20,"chance"
"1393","YF225",0.888537700869568,1393,18.22777778,"18+","DA",90,20,"certain"
"1394","YF225",0.888537700869568,1394,18.22777778,"18+","DA",75,50,"certain"
"1395","YF225",0.888537700869568,1395,18.22777778,"18+","DA",10,40,"chance"
"1396","YF225",0.888537700869568,1396,18.22777778,"18+","DA",50,40,"certain"
"1397","YF225",0.888537700869568,1397,18.22777778,"18+","DA",50,10,"certain"
"1398","YF225",0.888537700869568,1398,18.22777778,"18+","DA",50,30,"certain"
"1399","YF225",0.888537700869568,1399,18.22777778,"18+","DA",25,10,"chance"
"1400","YF225",0.888537700869568,1400,18.22777778,"18+","DA",90,40,"certain"
"1401","YF226",0.716023440537812,1401,20.24444444,"18+","DA",25,30,"chance"
"1402","YF226",0.716023440537812,1402,20.24444444,"18+","DA",90,50,"chance"
"1403","YF226",0.716023440537812,1403,20.24444444,"18+","DA",75,100,"chance"
"1404","YF226",0.716023440537812,1404,20.24444444,"18+","DA",25,50,"chance"
"1405","YF226",0.716023440537812,1405,20.24444444,"18+","DA",75,30,"chance"
"1406","YF226",0.716023440537812,1406,20.24444444,"18+","DA",75,40,"chance"
"1407","YF226",0.716023440537812,1407,20.24444444,"18+","DA",10,30,"certain"
"1408","YF226",0.716023440537812,1408,20.24444444,"18+","DA",25,40,"chance"
"1409","YF226",0.716023440537812,1409,20.24444444,"18+","DA",50,50,"chance"
"1410","YF226",0.716023440537812,1410,20.24444444,"18+","DA",90,10,"chance"
"1411","YF226",0.716023440537812,1411,20.24444444,"18+","DA",90,30,"chance"
"1412","YF226",0.716023440537812,1412,20.24444444,"18+","DA",90,5,"certain"
"1413","YF226",0.716023440537812,1413,20.24444444,"18+","DA",25,10,"certain"
"1414","YF226",0.716023440537812,1414,20.24444444,"18+","DA",25,100,"chance"
"1415","YF226",0.716023440537812,1415,20.24444444,"18+","DA",10,5,"certain"
"1416","YF226",0.716023440537812,1416,20.24444444,"18+","DA",50,5,"certain"
"1417","YF226",0.716023440537812,1417,20.24444444,"18+","DA",50,100,"chance"
"1418","YF226",0.716023440537812,1418,20.24444444,"18+","DA",90,100,"chance"
"1419","YF226",0.716023440537812,1419,20.24444444,"18+","DA",10,100,"chance"
"1420","YF226",0.716023440537812,1420,20.24444444,"18+","DA",25,5,"certain"
"1421","YF226",0.716023440537812,1421,20.24444444,"18+","DA",90,20,"chance"
"1422","YF226",0.716023440537812,1422,20.24444444,"18+","DA",50,20,"chance"
"1423","YF226",0.716023440537812,1423,20.24444444,"18+","DA",75,5,"certain"
"1424","YF226",0.716023440537812,1424,20.24444444,"18+","DA",10,50,"certain"
"1425","YF226",0.716023440537812,1425,20.24444444,"18+","DA",25,20,"certain"
"1426","YF226",0.716023440537812,1426,20.24444444,"18+","DA",10,20,"certain"
"1427","YF226",0.716023440537812,1427,20.24444444,"18+","DA",50,10,"certain"
"1428","YF226",0.716023440537812,1428,20.24444444,"18+","DA",10,40,"certain"
"1429","YF226",0.716023440537812,1429,20.24444444,"18+","DA",90,40,"chance"
"1430","YF226",0.716023440537812,1430,20.24444444,"18+","DA",75,10,"chance"
"1431","YF226",0.716023440537812,1431,20.24444444,"18+","DA",50,30,"chance"
"1432","YF226",0.716023440537812,1432,20.24444444,"18+","DA",50,40,"chance"
"1433","YF226",0.716023440537812,1433,20.24444444,"18+","DA",10,10,"certain"
"1434","YF226",0.716023440537812,1434,20.24444444,"18+","DA",75,20,"chance"
"1435","YF226",0.716023440537812,1435,20.24444444,"18+","DA",75,50,"chance"
"1436","YF227",0.850549282880275,1436,19.89444444,"18+","DA",25,30,"chance"
"1437","YF227",0.850549282880275,1437,19.89444444,"18+","DA",90,50,"chance"
"1438","YF227",0.850549282880275,1438,19.89444444,"18+","DA",25,50,"chance"
"1439","YF227",0.850549282880275,1439,19.89444444,"18+","DA",50,100,"chance"
"1440","YF227",0.850549282880275,1440,19.89444444,"18+","DA",75,40,"chance"
